"","code","focus_type","country","region","province","livestock_region","international_region","municipality","uvl","disease","n_affected_species","serotype","species","susceptible","affected","confirmation_date","outbreak_n","index","outbreak_id"
"11326","2007/2981","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Hinojal","Badajoz","Bluetongue",1,"","Ovinos","409","3",2007-11-26,1,11326,"2007/2981_1"
"11327","2007/2980","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Hinojal","Badajoz","Bluetongue",1,"","Ovinos","195","9",2007-11-26,1,11327,"2007/2980_1"
"11328","2007/2979","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Hinojal","Badajoz","Bluetongue",1,"","Ovinos","206","10",2007-11-26,1,11328,"2007/2979_1"
"11329","2007/2978","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Hinojal","Badajoz","Bluetongue",1,"","Ovinos","306","3",2007-11-26,1,11329,"2007/2978_1"
"11330","2007/2977","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Hinojal","Badajoz","Bluetongue",1,"","Ovinos","641","3",2007-11-26,1,11330,"2007/2977_1"
"11331","2007/2976","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Hinojal","Badajoz","Bluetongue",1,"","Ovinos","251","40",2007-11-26,1,11331,"2007/2976_1"
"11332","2007/2975","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Hinojal","Badajoz","Bluetongue",1,"","Ovinos","461","13",2007-11-26,1,11332,"2007/2975_1"
"11333","2007/2974","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Hinojal","Badajoz","Bluetongue",1,"","Ovinos","1025","2",2007-11-26,1,11333,"2007/2974_1"
"11334","2007/2973","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","1225","25",2007-11-26,1,11334,"2007/2973_1"
"11335","2007/2972","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","54","0",2007-11-26,1,11335,"2007/2972_1"
"11336","2007/2971","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","53","2",2007-11-26,1,11336,"2007/2971_1"
"11337","2007/2970","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","235","3",2007-11-26,1,11337,"2007/2970_1"
"11338","2007/2969","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","261","18",2007-11-26,1,11338,"2007/2969_1"
"11339","2007/2968","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","112","25",2007-11-26,1,11339,"2007/2968_1"
"11340","2007/2967","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","52","2",2007-11-26,1,11340,"2007/2967_1"
"11341","2007/2966","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","25","1",2007-11-26,1,11341,"2007/2966_1"
"11342","2007/2965","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","75","3",2007-11-26,1,11342,"2007/2965_1"
"11343","2007/2964","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","53","1",2007-11-26,1,11343,"2007/2964_1"
"11344","2007/2963","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","105","10",2007-11-26,1,11344,"2007/2963_1"
"11345","2007/2962","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","16","2",2007-11-26,1,11345,"2007/2962_1"
"11346","2007/2961","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","105","2",2007-11-26,1,11346,"2007/2961_1"
"11347","2007/2960","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","483","10",2007-11-26,1,11347,"2007/2960_1"
"11348","2007/2959","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","720","2",2007-11-26,1,11348,"2007/2959_1"
"11349","2007/2958","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","17","3",2007-11-26,1,11349,"2007/2958_1"
"11350","2007/2957","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","82","18",2007-11-26,1,11350,"2007/2957_1"
"11351","2007/2956","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","37","6",2007-11-26,1,11351,"2007/2956_1"
"11352","2007/2955","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","968","16",2007-11-26,1,11352,"2007/2955_1"
"11353","2007/2954","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","162","4",2007-11-26,1,11353,"2007/2954_1"
"11354","2007/2953","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","17","2",2007-11-26,1,11354,"2007/2953_1"
"11355","2007/2952","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","25","3",2007-11-26,1,11355,"2007/2952_1"
"11356","2007/2951","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","210","2",2007-11-26,1,11356,"2007/2951_1"
"11357","2007/2950","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","616","3",2007-11-26,1,11357,"2007/2950_1"
"11358","2007/2949","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","232","1",2007-11-26,1,11358,"2007/2949_1"
"11359","2007/2948","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","408","30",2007-11-26,1,11359,"2007/2948_1"
"11360","2007/2947","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","256","14",2007-11-26,1,11360,"2007/2947_1"
"11361","2007/2946","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","361","10",2007-11-26,1,11361,"2007/2946_1"
"11362","2007/2945","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","234","15",2007-11-26,1,11362,"2007/2945_1"
"11363","2007/2944","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","534","5",2007-11-26,1,11363,"2007/2944_1"
"11364","2007/2943","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","40","3",2007-11-26,1,11364,"2007/2943_1"
"11365","2007/2942","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","9","3",2007-11-26,1,11365,"2007/2942_1"
"11366","2007/2941","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","49","2",2007-11-26,1,11366,"2007/2941_1"
"11367","2007/2940","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","22","3",2007-11-26,1,11367,"2007/2940_1"
"11368","2007/2939","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","103","1",2007-11-26,1,11368,"2007/2939_1"
"11369","2007/2938","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","61","1",2007-11-26,1,11369,"2007/2938_1"
"11370","2007/2937","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","51","2",2007-11-26,1,11370,"2007/2937_1"
"11371","2007/2936","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","460","5",2007-11-26,1,11371,"2007/2936_1"
"11372","2007/2935","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","77","2",2007-11-26,1,11372,"2007/2935_1"
"11373","2007/2934","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","44","2",2007-11-26,1,11373,"2007/2934_1"
"11374","2007/2933","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","718","10",2007-11-26,1,11374,"2007/2933_1"
"11375","2007/2932","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Cáceres","Badajoz","Bluetongue",1,"","Ovinos","1035","15",2007-11-26,1,11375,"2007/2932_1"
"11376","2007/2931","Secundario","España","CASTILLA LA MANCHA","CIUDAD REAL","ALMODOVAR DEL CAMPO",NA,"Solana del Pino","Ciudad Real","Bluetongue",3,"","Bovinos, Caprinos, Ovinos","20 / 420 / 60","0 / 15",2007-11-08,1,11376,"2007/2931_1"
"11377","2007/2930","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Cáceres","Badajoz","Bluetongue",1,"","Ovinos","1280","20",2007-11-26,1,11377,"2007/2930_1"
"11378","2007/2929","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Arroyomolinos","Badajoz","Bluetongue",1,"","Ovinos","314","3",2007-11-26,1,11378,"2007/2929_1"
"11379","2007/2928","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Arroyomolinos","Badajoz","Bluetongue",1,"","Ovinos","1572","20",2007-11-26,1,11379,"2007/2928_1"
"11380","2007/2927","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Arroyomolinos","Badajoz","Bluetongue",1,"","Ovinos","783","10",2007-11-26,1,11380,"2007/2927_1"
"11381","2007/2926","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Arroyomolinos","Badajoz","Bluetongue",1,"","Ovinos","208","10",2007-11-26,1,11381,"2007/2926_1"
"11382","2007/2925","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Arroyomolinos","Badajoz","Bluetongue",1,"","Ovinos","309","6",2007-11-26,1,11382,"2007/2925_1"
"11383","2007/2924","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Arroyomolinos","Badajoz","Bluetongue",1,"","Ovinos","880","17",2007-11-26,1,11383,"2007/2924_1"
"11384","2007/2923","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Arroyomolinos","Badajoz","Bluetongue",1,"","Ovinos","851","25",2007-11-26,1,11384,"2007/2923_1"
"11385","2007/2922","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Aldea del Cano","Badajoz","Bluetongue",1,"","Ovinos","311","2",2007-11-26,1,11385,"2007/2922_1"
"11386","2007/2921","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Aldea del Cano","Badajoz","Bluetongue",1,"","Ovinos","532","10",2007-11-26,1,11386,"2007/2921_1"
"11387","2007/2920","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Aldea del Cano","Badajoz","Bluetongue",1,"","Ovinos","940","0",2007-11-26,1,11387,"2007/2920_1"
"11388","2007/2919","Secundario","España","EXTREMADURA","CÁCERES","PLASENCIA",NA,"Torrejón el Rubio","Badajoz","Bluetongue",1,"","Ovinos","966","9",2007-11-26,1,11388,"2007/2919_1"
"11389","2007/2918","Secundario","España","EXTREMADURA","CÁCERES","PLASENCIA",NA,"Serradilla","Badajoz","Bluetongue",1,"","Ovinos","278","15",2007-11-26,1,11389,"2007/2918_1"
"11390","2007/2917","Secundario","España","EXTREMADURA","CÁCERES","PLASENCIA",NA,"Santa Cruz de Paniagua","Badajoz","Bluetongue",1,"","Ovinos","331","8",2007-11-26,1,11390,"2007/2917_1"
"11391","2007/2916","Secundario","España","EXTREMADURA","CÁCERES","PLASENCIA",NA,"Mirabel","Badajoz","Bluetongue",1,"","Ovinos","150","1",2007-11-26,1,11391,"2007/2916_1"
"11392","2007/2915","Secundario","España","EXTREMADURA","CÁCERES","PLASENCIA",NA,"Casas de Millán","Badajoz","Bluetongue",1,"","Ovinos","591","12",2007-11-26,1,11392,"2007/2915_1"
"11393","2007/2914","Secundario","España","EXTREMADURA","CÁCERES","PLASENCIA",NA,"Montehermoso","Badajoz","Bluetongue",1,"","Ovinos","248","0",2007-11-26,1,11393,"2007/2914_1"
"11394","2007/2913","Secundario","España","EXTREMADURA","CÁCERES","VALENCIA DE ALCANTARA",NA,"Santiago de Alcántara","Badajoz","Bluetongue",1,"","Ovinos","575","10",2007-11-26,1,11394,"2007/2913_1"
"11395","2007/2912","Secundario","España","EXTREMADURA","CÁCERES","VALENCIA DE ALCANTARA",NA,"Salorino","Badajoz","Bluetongue",1,"","Ovinos","158","6",2007-11-26,1,11395,"2007/2912_1"
"11396","2007/2911","Secundario","España","EXTREMADURA","CÁCERES","VALENCIA DE ALCANTARA",NA,"Piedras Albas","Badajoz","Bluetongue",1,"","Ovinos","83","10",2007-11-26,1,11396,"2007/2911_1"
"11397","2007/2910","Secundario","España","EXTREMADURA","CÁCERES","VALENCIA DE ALCANTARA",NA,"Navas del Madroño","Badajoz","Bluetongue",1,"","Ovinos","87","8",2007-11-26,1,11397,"2007/2910_1"
"11398","2007/2909","Secundario","España","EXTREMADURA","CÁCERES","VALENCIA DE ALCANTARA",NA,"Mata de Alcántara","Badajoz","Bluetongue",1,"","Ovinos","81","20",2007-11-26,1,11398,"2007/2909_1"
"11399","2007/2908","Secundario","España","EXTREMADURA","CÁCERES","VALENCIA DE ALCANTARA",NA,"Herrera de Alcántara","Badajoz","Bluetongue",1,"","Ovinos","806","7",2007-11-26,1,11399,"2007/2908_1"
"11400","2007/2907","Secundario","España","EXTREMADURA","CÁCERES","VALENCIA DE ALCANTARA",NA,"Carbajo","Badajoz","Bluetongue",1,"","Ovinos","165","6",2007-11-26,1,11400,"2007/2907_1"
"11401","2007/2906","Secundario","España","EXTREMADURA","CÁCERES","VALENCIA DE ALCANTARA",NA,"Alcántara","Badajoz","Bluetongue",1,"","Ovinos","1860","50",2007-11-26,1,11401,"2007/2906_1"
"11402","2007/2905","Secundario","España","EXTREMADURA","CÁCERES","LOGROSAN (ZORITA)",NA,"Logrosán","Badajoz","Bluetongue",1,"","Ovinos","833","4",2007-11-26,1,11402,"2007/2905_1"
"11403","2007/2904","Secundario","España","EXTREMADURA","CÁCERES","PLASENCIA",NA,"Aldehuela de Jerte","Badajoz","Bluetongue",1,"","Ovinos","711","43",2007-11-26,1,11403,"2007/2904_1"
"11404","2007/2903","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Santiago del Campo","Badajoz","Bluetongue",1,"","Ovinos","315","3",2007-11-26,1,11404,"2007/2903_1"
"11405","2007/2902","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Hinojal","Badajoz","Bluetongue",1,"","Ovinos","642","2",2007-11-26,1,11405,"2007/2902_1"
"11406","2007/2901","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Garrovillas de Alconétar","Badajoz","Bluetongue",1,"","Ovinos","27","2",2007-11-26,1,11406,"2007/2901_1"
"11407","2007/2900","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Arroyomolinos","Badajoz","Bluetongue",1,"","Ovinos","388","75",2007-11-26,1,11407,"2007/2900_1"
"11408","2007/2899","Secundario","España","EXTREMADURA","CÁCERES","CACERES",NA,"Aldea del Cano","Badajoz","Bluetongue",1,"","Ovinos","115","2",2007-11-26,1,11408,"2007/2899_1"
"11409","2007/2898","Secundario","España","EXTREMADURA","CÁCERES","CORIA",NA,"Zarza la Mayor","Badajoz","Bluetongue",1,"","Ovinos","518","14",2007-11-26,1,11409,"2007/2898_1"
"11410","2007/2897","Secundario","España","EXTREMADURA","CÁCERES","CORIA",NA,"Villasbuenas de Gata","Badajoz","Bluetongue",1,"","Ovinos","610","10",2007-11-26,1,11410,"2007/2897_1"
"11411","2007/2896","Secundario","España","CASTILLA LA MANCHA","CIUDAD REAL","ALMADEN",NA,"Alamillo","Ciudad Real","Bluetongue",1,"","Ovinos","390","20",2007-11-08,1,11411,"2007/2896_1"
"11412","2007/2895","Secundario","España","EXTREMADURA","CÁCERES","CORIA",NA,"Villanueva de la Sierra","Badajoz","Bluetongue",1,"","Ovinos","274","3",2007-11-26,1,11412,"2007/2895_1"
"11413","2007/2894","Secundario","España","EXTREMADURA","CÁCERES","CORIA",NA,"Villa del Campo","Badajoz","Bluetongue",1,"","Ovinos","103","8",2007-11-26,1,11413,"2007/2894_1"
"11414","2007/2893","Secundario","España","EXTREMADURA","CÁCERES","CORIA",NA,"Santibáñez el Alto","Badajoz","Bluetongue",1,"","Ovinos","767","20",2007-11-26,1,11414,"2007/2893_1"
"11415","2007/2892","Secundario","España","EXTREMADURA","CÁCERES","CORIA",NA,"Riolobos","Badajoz","Bluetongue",1,"","Ovinos","247","15",2007-11-26,1,11415,"2007/2892_1"
"11416","2007/2891","Secundario","España","EXTREMADURA","CÁCERES","VALENCIA DE ALCANTARA",NA,"Membrío","Badajoz","Bluetongue",1,"","Ovinos","97","2",2007-11-23,1,11416,"2007/2891_1"
"11417","2007/2890","Secundario","España","EXTREMADURA","CÁCERES","VALENCIA DE ALCANTARA",NA,"Membrío","Badajoz","Bluetongue",1,"","Ovinos","63","1",2007-11-23,1,11417,"2007/2890_1"
"11418","2007/2889","Secundario","España","EXTREMADURA","CÁCERES","VALENCIA DE ALCANTARA",NA,"Membrío","Badajoz","Bluetongue",1,"","Ovinos","74","0",2007-11-23,1,11418,"2007/2889_1"
"11419","2007/2888","Secundario","España","EXTREMADURA","CÁCERES","VALENCIA DE ALCANTARA",NA,"Membrío","Badajoz","Bluetongue",1,"","Ovinos","67","0",2007-11-23,1,11419,"2007/2888_1"
"11420","2007/2887","Secundario","España","EXTREMADURA","CÁCERES","VALENCIA DE ALCANTARA",NA,"Membrío","Badajoz","Bluetongue",1,"","Ovinos","1298","60",2007-11-23,1,11420,"2007/2887_1"
"11421","2007/2886","Secundario","España","EXTREMADURA","CÁCERES","VALENCIA DE ALCANTARA",NA,"Membrío","Badajoz","Bluetongue",1,"","Ovinos","2343","35",2007-11-23,1,11421,"2007/2886_1"
"11422","2007/2885","Secundario","España","EXTREMADURA","CÁCERES","VALENCIA DE ALCANTARA",NA,"Membrío","Badajoz","Bluetongue",1,"","Ovinos","1770","70",2007-11-23,1,11422,"2007/2885_1"
"11423","2007/2884","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Usagre","Badajoz","Bluetongue",1,"","Ovinos","1270","2",2007-11-23,1,11423,"2007/2884_1"
"11424","2007/2883","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Usagre","Badajoz","Bluetongue",1,"","Ovinos","1106","10",2007-11-23,1,11424,"2007/2883_1"
"11425","2007/2882","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Usagre","Badajoz","Bluetongue",1,"","Ovinos","480","2",2007-11-23,1,11425,"2007/2882_1"
"11426","2007/2881","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Usagre","Badajoz","Bluetongue",1,"","Ovinos","827","54",2007-11-23,1,11426,"2007/2881_1"
"11427","2007/2880","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Usagre","Badajoz","Bluetongue",1,"","Ovinos","586","20",2007-11-23,1,11427,"2007/2880_1"
"11428","2007/2879","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Usagre","Badajoz","Bluetongue",1,"","Ovinos","1057","1",2007-11-23,1,11428,"2007/2879_1"
"11429","2007/2878","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Trasierra","Badajoz","Bluetongue",1,"","Ovinos","999","15",2007-11-23,1,11429,"2007/2878_1"
"11430","2007/2877","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Trasierra","Badajoz","Bluetongue",1,"","Ovinos","410","5",2007-11-23,1,11430,"2007/2877_1"
"11431","2007/2876","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Trasierra","Badajoz","Bluetongue",1,"","Ovinos","40","3",2007-11-23,1,11431,"2007/2876_1"
"11432","2007/2875","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Trasierra","Badajoz","Bluetongue",1,"","Ovinos","52","5",2007-11-23,1,11432,"2007/2875_1"
"11433","2007/2874","Secundario","España","CASTILLA LA MANCHA","CIUDAD REAL","ALMADEN",NA,"Alamillo","Ciudad Real","Bluetongue",1,"","Ovinos","48","8",2007-11-08,1,11433,"2007/2874_1"
"11434","2007/2873","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Puebla del Maestre","Badajoz","Bluetongue",1,"","Ovinos","780","60",2007-11-23,1,11434,"2007/2873_1"
"11435","2007/2872","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Puebla del Maestre","Badajoz","Bluetongue",1,"","Ovinos","296","60",2007-11-23,1,11435,"2007/2872_1"
"11436","2007/2871","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Puebla del Maestre","Badajoz","Bluetongue",1,"","Ovinos","260","40",2007-11-23,1,11436,"2007/2871_1"
"11437","2007/2870","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Monesterio","Badajoz","Bluetongue",1,"","Ovinos","120","5",2007-11-23,1,11437,"2007/2870_1"
"11438","2007/2869","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Monesterio","Badajoz","Bluetongue",1,"","Ovinos","500","5",2007-11-23,1,11438,"2007/2869_1"
"11439","2007/2868","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Monesterio","Badajoz","Bluetongue",1,"","Ovinos","728","3",2007-11-23,1,11439,"2007/2868_1"
"11440","2007/2867","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Medina de las Torres","Badajoz","Bluetongue",1,"","Ovinos","160","3",2007-11-23,1,11440,"2007/2867_1"
"11441","2007/2866","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Medina de las Torres","Badajoz","Bluetongue",1,"","Ovinos","61","2",2007-11-23,1,11441,"2007/2866_1"
"11442","2007/2865","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Medina de las Torres","Badajoz","Bluetongue",1,"","Ovinos","1467","6",2007-11-23,1,11442,"2007/2865_1"
"11443","2007/2864","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Medina de las Torres","Badajoz","Bluetongue",1,"","Ovinos","164","1",2007-11-23,1,11443,"2007/2864_1"
"11444","2007/2863","Secundario","España","EXTREMADURA","BADAJOZ","ZAFRA",NA,"Medina de las Torres","Badajoz","Bluetongue",1,"","Ovinos","127","2",2007-11-23,1,11444,"2007/2863_1"
